date,bullish,bearish,neutral,sentiment_index,sentiment_scaled,sentiment_smoothed_7d,sentiment_smoothed_30d
2008-12-17,0.99994195,3.4225806e-05,2.386042e-05,0.99990773,0.99995387,0.5371000724179404,0.36171751221021015
2008-12-18,0.0020971054,0.99789834,4.4887242e-06,-0.9958012,0.0020993948,0.5358136722019741,0.33826806346575417
2008-12-24,0.0010798363,0.99817085,0.0007493224,-0.997091,0.0014545023,0.536013296672276,0.3379562387863795
2008-12-30,0.50874233,0.4908939,0.0003637505,0.017848432,0.50892425,0.5372883336884635,0.35491468012332916
2008-12-31,0.00097384176,0.9990244,1.8319543e-06,-0.9980506,0.00097471476,0.3945705550057547,0.32441162765026094
2009-01-07,0.9999999,3.574449e-08,1.365478e-07,0.9999998,0.9999999,0.39513602427073885,0.3244116296370824
2009-01-08,0.0009802089,3.9215367e-05,0.9989806,0.0009409935,0.5004705,0.43055387479918344,0.34108071625232694
2009-01-12,0.9716196,0.024706291,0.003674161,0.9469133,0.9734566,0.42676855410848347,0.37279540797074634
2009-01-20,6.196291e-05,0.9999312,6.786393e-06,-0.9998692,6.5386295e-05,0.42647798146520344,0.37262623608112333
2009-01-21,0.49551004,0.50401014,0.00047981422,-0.008500099,0.49574995,0.49709161690303255,0.3891499896844228
2009-01-23,0.0026962406,0.99730194,1.7289096e-06,-0.9946057,0.00269714,0.42477345892361235,0.3725739826758703
2009-01-28,0.48737943,0.51110923,0.0015114029,-0.023729801,0.4881351,0.49436779958861216,0.3721788078546524
2009-01-30,0.00015124428,0.99978966,5.9146376e-05,-0.99963844,0.00018078089,0.35153649960245403,0.37033099830150606
2009-02-02,9.410933e-06,0.9999795,1.1113763e-05,-0.9999701,1.4960766e-05,0.28004284841673716,0.3539603958527247
2009-02-09,0.00042085638,0.99877447,0.00080462,-0.9983536,0.00082319975,0.14109521678515843,0.33334950904051464
2009-02-17,0.9342449,0.05063391,0.015121262,0.88361096,0.9418055,0.2756295161587851,0.3647427161534627
2009-02-18,0.4330746,0.5655143,0.0014110971,-0.13243973,0.43378013,0.26677668520382475,0.379201943675677
2009-02-23,0.0040196963,0.99593437,4.5975066e-05,-0.9919147,0.004042655,0.2669689016682761,0.3793038864930471
2009-02-25,0.011789834,0.9880827,0.00012743303,-0.97629285,0.011853576,0.19892868399620056,0.37960650225480397
2009-03-02,0.0075973966,0.8928177,0.09958481,-0.8852203,0.057389855,0.20710140892437526,0.35610630611578625
2009-03-03,0.9985405,0.0013650194,9.447339e-05,0.9971755,0.9985877,0.34975466132164,0.35608406563599904
2009-03-04,0.9999918,4.7336575e-06,3.4613952e-06,0.99998707,0.99999356,0.49249328460012165,0.3894113709529241
2009-03-05,0.0004152836,0.9978364,0.0017483579,-0.99742115,0.0012894273,0.3581338482243674,0.3727877249320348
2009-03-09,4.868672e-06,0.99999475,4.1692138e-07,-0.99998987,5.066395e-06,0.2961659814630236,0.3727831463019053
2009-03-13,0.0003928467,0.9995976,9.5588375e-06,-0.99920475,0.00039762259,0.2956452625138419,0.3724262605110804
2009-03-18,0.0011233556,0.9986594,0.00021730896,-0.997536,0.0012319982,0.2941278942993709,0.3724654227495193
2009-03-26,0.48193252,0.3935942,0.1244733,0.088338315,0.5441692,0.3636677988937923,0.3739377627770106
2009-04-06,0.4965857,0.0067732777,0.49664104,0.48981243,0.7449062,0.32742757882390705,0.365434663494428
2009-04-13,0.96988446,0.026285173,0.0038303903,0.9435993,0.9717996,0.3233998715877533,0.36462659736474357
2009-04-17,3.0410565e-06,0.9999949,2.032158e-06,-0.99999183,4.082918e-06,0.32321625096457346,0.35620854794979095
2009-04-28,0.9997727,0.0002217458,5.43177e-06,0.999551,0.9997755,0.4660406027521406,0.35620260337988535
2009-04-30,0.49998477,0.32886934,0.17114593,0.17111543,0.5855577,0.5496348994118827,0.37565121352672576
2009-05-07,4.0633746e-05,0.0002448183,0.99971455,-0.00020418456,0.4998979,0.6208728849887848,0.3922659933567047
2009-05-11,0.3725046,0.12750189,0.4999935,0.2450027,0.6225014,0.6320631972381047,0.3960518976052602
2009-05-29,0.00044294776,0.99954,1.719153e-05,-0.99909705,0.00045147538,0.5257125241415841,0.39603445629278816
2009-06-01,5.9063907e-05,0.9999388,2.1324968e-06,-0.9998797,6.0141087e-05,0.3868925997189113,0.3627031316359838
2009-06-05,8.441052e-05,0.9998926,2.3024802e-05,-0.9998082,9.590387e-05,0.3869057169982365,0.34602397779623667
2009-06-11,0.03744412,0.9602683,0.0022875506,-0.9228242,0.038587898,0.24959319829940796,0.3148616870244344
2009-06-17,0.032232337,0.6532571,0.3145106,-0.6210247,0.18948764,0.19301176071166992,0.321175762017568
2009-06-19,0.033223074,0.9654322,0.0013446583,-0.93220913,0.033895433,0.12643998009817942,0.3057806114355723
2009-06-24,1.3022118e-05,0.9999324,5.4589505e-05,-0.9999194,4.029274e-05,0.037516968590872626,0.3056920498609543
2009-07-01,8.388615e-05,0.9999036,1.2430203e-05,-0.99981976,9.012222e-05,0.037465346711022515,0.28942388395468394
2009-07-02,0.0001612461,0.9998317,7.050823e-06,-0.99967045,0.00016477704,0.037480294704437256,0.2894233504931132
2009-07-08,1.2488168e-05,0.9999863,1.201173e-06,-0.9999738,1.3113022e-05,0.03746846743992397,0.2894232889016469
2009-07-09,9.038961e-05,0.9990907,0.0008189175,-0.9990003,0.00049984455,0.03202731694493975,0.28941251039505006
2009-07-13,0.0004898387,0.998209,0.0013011894,-0.99771917,0.0011404157,0.005120571170534406,0.25805700818697613
2009-07-31,0.002844171,0.9971528,2.999009e-06,-0.99430865,0.0028456748,0.0006848914282662528,0.24369252622127532
